"Comparison"	"GeneID"	"SYMBOL"	"TXCHROM"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"
"PD_CR.PR"	5054	"SERPINE1"	"chr7"	-2.8068979335223	6.23890292510199	-4.00735239688945	0.000935448698796993	0.00715020825850521
"PD_CR.PR"	80303	"EFHD1"	"chr2"	-4.35741345708676	1.88223148548243	-4.0065504396918	0.000937064133592607	0.00715020825850521
"PD_CR.PR"	23208	"SYT11"	"chr1"	-2.96899260176368	2.74097954332275	-4.00625216398218	0.000937665687036448	0.00715020825850521
"PD_CR.PR"	91010	"FMNL3"	"chr12"	-2.41396059985928	3.22918803197871	-4.00470836038704	0.00094078541022259	0.00716237061094368
"PD_CR.PR"	100507263	NA	NA	-2.07649064321377	2.13865661314065	-4.00212713554755	0.000946024945758376	0.00719060600627132
"PD_CR.PR"	100128252	"ZNF667-AS1"	"chr19"	-3.7345655695027	2.03907357319206	-4.0005800878624	0.000949179328413993	0.00720680770259159
"PD_CR.PR"	393	"ARHGAP4"	"chrX"	-2.02696158149473	6.13185647516628	-3.99837523900587	0.000953693276188249	0.00723328613995953
"PD_CR.PR"	3219	"HOXB9"	"chr17"	3.03829442850069	5.53902120149285	3.99592272766588	0.000958739680212682	0.00726374170621351
"PD_CR.PR"	25891	"PAMR1"	"chr11"	-4.37640947912305	1.0271853367689	-3.99316877469411	0.000964438427227356	0.00729451892908178
"PD_CR.PR"	2210	"FCGR1B"	"chr1"	-2.97137644062806	3.00749679987906	-3.99299594916882	0.000964797190774455	0.00729451892908178
"PD_CR.PR"	130271	"PLEKHH2"	"chr2"	-3.36291020351351	0.980066147665782	-3.99295967855136	0.000964872500979878	0.00729451892908178
"PD_CR.PR"	5031	"P2RY6"	"chr11"	-2.81709214443682	1.31412633580953	-3.99237637196415	0.000966084458916784	0.00729816444535231
"PD_CR.PR"	4332	"MNDA"	"chr1"	-3.04588391373568	2.73939379777755	-3.99000397811889	0.000971029497825077	0.00732534672556263
"PD_CR.PR"	54440	"SASH3"	"chrX"	-3.96727844235784	1.75017562242497	-3.98742024460774	0.000976444074299366	0.0073493161810577
"PD_CR.PR"	9955	"HS3ST3A1"	"chr17"	-4.22741252197924	0.836971889518013	-3.98724403693049	0.000976814448419037	0.0073493161810577
"PD_CR.PR"	339263	"C17orf51"	"chr17"	-2.64565942110542	1.57794484550419	-3.98545615991934	0.000980580433121447	0.00736585259250929
"PD_CR.PR"	3090	"HIC1"	"chr17"	-2.44861727829829	1.7367570448013	-3.98227176401543	0.000987324313298102	0.00740466962373435
"PD_CR.PR"	641700	"ECSCR"	"chr5"	-2.11215598732063	2.78234671429215	-3.98179902519963	0.00098832945019576	0.00740826521923332
"PD_CR.PR"	23024	"PDZRN3"	"chr3"	-3.14637064611312	2.61992236605096	-3.97709121002136	0.000998395625880898	0.00746730366381146
"PD_CR.PR"	9744	"ACAP1"	"chr17"	-3.78313005046768	1.33137937972228	-3.9769152366815	0.000998773885180488	0.00746730366381146
"PD_CR.PR"	113130	"CDCA5"	"chr11"	3.17940906218403	2.3383676451566	3.97514172710789	0.0010025941584849	0.00748334580580995
"PD_CR.PR"	29089	"UBE2T"	"chr1"	2.84956167133624	2.32993905811548	3.97281047956001	0.00100763824058081	0.00749321271042998
"PD_CR.PR"	4171	"MCM2"	"chr3"	2.18608620402966	3.75496577014087	3.9722732209829	0.00100880431763884	0.0074939749310314
"PD_CR.PR"	123099	"DEGS2"	"chr14"	2.92869167331261	1.97720381249198	3.97134904304964	0.00101081335316617	0.00750494297830225
"PD_CR.PR"	84722	"PSRC1"	"chr1"	2.93696709984358	2.00705537909274	3.97040493692844	0.00101286987094361	0.00751460141252391
"PD_CR.PR"	1193	"CLIC2"	"chrX"	-2.85067433161394	1.21880685807378	-3.97026240107015	0.00101318071840728	0.00751460141252391
"PD_CR.PR"	10361	"NPM2"	"chr8"	-3.76848813316098	1.56084742146972	-3.96965224793632	0.00101451244921991	0.00751656647445158
"PD_CR.PR"	1528	"CYB5A"	"chr18"	-2.20043111836313	6.1605665658574	-3.96745109670731	0.00101933138862501	0.00754584694716882
"PD_CR.PR"	2207	"FCER1G"	"chr1"	-2.62506321349885	3.74009553335153	-3.9665244451093	0.00102136697868957	0.00754584694716882
"PD_CR.PR"	26298	"EHF"	"chr11"	2.16201524281832	6.15162022006711	3.96616674866713	0.00102215383073703	0.00754584694716882
"PD_CR.PR"	388335	"TMEM220"	"chr17"	-3.46954449453366	3.20837343791857	-3.96565361648705	0.00102328367272492	0.00754584694716882
"PD_CR.PR"	89790	"SIGLEC10"	"chr19"	-2.40543585021827	2.62706459597438	-3.96464558487319	0.00102550687429233	0.0075582860211964
"PD_CR.PR"	440270	"GOLGA8B"	"chr15"	-2.45083716438762	7.03249364638031	-3.96414195133429	0.00102661945353951	0.00755857959209966
"PD_CR.PR"	79776	"ZFHX4"	"chr8"	-3.69699371501194	3.37366229504508	-3.96258027597404	0.00103007709207593	0.00757025370544814
"PD_CR.PR"	89932	"PAPLN"	"chr14"	-3.01053574499495	3.20377042503234	-3.96245549898766	0.00103035386084655	0.00757025370544814
"PD_CR.PR"	4605	"MYBL2"	"chr20"	3.92323802894813	5.52858940473395	3.96176698805999	0.00103188239925182	0.00757753349153553
"PD_CR.PR"	7272	"TTK"	"chr6"	3.0501635008313	3.09561264384051	3.96131350370325	0.00103289041064514	0.0075809852431309
"PD_CR.PR"	79444	"BIRC7"	"chr20"	-3.14604773056609	2.23283862199276	-3.96102521355208	0.00103353174151074	0.00758174351971338
"PD_CR.PR"	284904	"SEC14L4"	"chr22"	-3.82559387812031	1.66075032355485	-3.96054620414485	0.00103459823356106	0.00758358576403975
"PD_CR.PR"	57514	"ARHGAP31"	"chr3"	-2.03394533098669	3.15240079611537	-3.96042908157487	0.00103485917004318	0.00758358576403975
"PD_CR.PR"	25878	"MXRA5"	"chrX"	-4.04930488746507	3.55568496611284	-3.95896045920511	0.00103813673317995	0.00759970017868669
"PD_CR.PR"	54836	"BSPRY"	"chr9"	2.28181364995229	4.36486252548288	3.95191200748577	0.00105401299526264	0.00769593322758606
"PD_CR.PR"	26504	"CNNM4"	"chr2"	2.59020643051149	3.58098347059393	3.95017935311959	0.0010579529953671	0.00772070098949412
"PD_CR.PR"	92126	"DSEL"	"chr18"	-3.19789807819907	3.06091356675077	-3.9492601207105	0.00106004931638745	0.0077319953242919
"PD_CR.PR"	55137	"FIGN"	"chr2"	-4.51284858171502	1.9075873258649	-3.94797929445318	0.00106297723091279	0.0077453335770543
"PD_CR.PR"	146722	"CD300LF"	"chr17"	-3.58570958176172	2.0165180231051	-3.94745145688096	0.00106418621267599	0.00774569693492565
"PD_CR.PR"	7148	"TNXB"	"chr6"	-2.69049302126428	2.83213675006021	-3.94675855818281	0.00106577535884338	0.00774569693492565
"PD_CR.PR"	91607	"SLFN11"	"chr17"	-4.06940975387044	2.48054338510862	-3.94269535566851	0.00107514240624988	0.00780170277490898
"PD_CR.PR"	256380	"SCML4"	"chr6"	-2.70036776070796	2.52754664127022	-3.94210962722103	0.00107649952388988	0.00780351403840342
"PD_CR.PR"	80896	"NPL"	"chr1"	-3.5077692325697	1.34364336565659	-3.94176875811344	0.00107729010230996	0.00780522988264884
"PD_CR.PR"	83540	"NUF2"	"chr1"	3.2122229631355	3.17660025100161	3.94038994376897	0.00108049395627196	0.00781889034045243
"PD_CR.PR"	90139	"TSPAN18"	"chr11"	-2.03792867825597	2.9263669017104	-3.94024797705021	0.00108082437840564	0.00781889034045243
"PD_CR.PR"	83481	"EPPK1"	"chr8"	3.29959381347948	2.04245241410649	3.94024123264352	0.00108084007828565	0.00781889034045243
"PD_CR.PR"	4640	"MYO1A"	"chr12"	4.07166898014181	3.75656151630027	3.93948095583945	0.00108261135088363	0.00782768556010885
"PD_CR.PR"	55640	"FLVCR2"	"chr14"	-2.50349957522348	2.17834921654124	-3.93836845424893	0.00108520849386536	0.00783079931667547
"PD_CR.PR"	11113	"CIT"	"chr12"	2.40375154987309	3.17422693373656	3.93635556980883	0.00108992353377024	0.00785636953344771
"PD_CR.PR"	100505644	NA	NA	4.55784728265346	1.55638874879214	3.93534393377452	0.00109230099880843	0.00786546023260521
"PD_CR.PR"	3575	"IL7R"	"chr5"	-4.14014023553417	4.2121077917713	-3.9346403012304	0.00109395769567769	0.0078733666228243
"PD_CR.PR"	5101	"PCDH9"	"chr13"	-4.44046256188608	2.28951178332928	-3.93208385700528	0.00109999813290284	0.00790876208615657
"PD_CR.PR"	2788	"GNG7"	"chr19"	-3.52571306850308	2.32968031125278	-3.93146432616852	0.00110146702285872	0.00791528469460737
"PD_CR.PR"	150946	"GAREM2"	"chr2"	-2.67521190196562	1.78785775597382	-3.93094058834515	0.00110271032976573	0.00791614567858314
"PD_CR.PR"	6549	"SLC9A2"	"chr2"	3.79559828819218	2.41809591741813	3.92863986846583	0.00110818878231281	0.00795142378836665
"PD_CR.PR"	4329	"ALDH6A1"	"chr14"	-2.60753367973982	5.45964162211337	-3.92743362142595	0.00111107202113642	0.0079640014861925
"PD_CR.PR"	154	"ADRB2"	"chr5"	-4.97894861169945	1.32223642136302	-3.92529169722127	0.00111621038054343	0.00799270156637095
"PD_CR.PR"	23657	"SLC7A11"	"chr4"	2.08911800493068	3.87518907533528	3.92439015717647	0.00111838026900686	0.00800417204207448
"PD_CR.PR"	117289	"TAGAP"	"chr6"	-3.27796506801256	1.80271137188502	-3.92187744536644	0.00112445045973856	0.00803387544372028
"PD_CR.PR"	951	"CD37"	"chr19"	-5.13177683263016	2.2704948316927	-3.92141959340939	0.00112556009994944	0.00803515345921353
"PD_CR.PR"	135228	"CD109"	"chr6"	-2.69421810838498	2.95937031353941	-3.91924207699543	0.00113085257888824	0.00806884786921171
"PD_CR.PR"	79987	"SVEP1"	"chr9"	-2.29200540902526	2.02167596185609	-3.91853520374808	0.00113257601926466	0.0080770552952822
"PD_CR.PR"	1962	"EHHADH"	"chr3"	-2.58601006373539	4.50226230863308	-3.91738996219169	0.00113537386307875	0.00808090764761642
"PD_CR.PR"	391059	"FRRS1"	"chr1"	-4.12345072879056	0.984282037267667	-3.91704911953077	0.00113620788898449	0.00808250457928794
"PD_CR.PR"	89839	"ARHGAP11B"	"chr15"	2.42443350126467	1.16321003269835	3.91553028998097	0.001139931891267	0.00809763490307519
"PD_CR.PR"	8420	"SNHG3"	"chr1"	2.21565227851245	2.92041204555599	3.91510477519852	0.00114097740641585	0.00810007738600112
"PD_CR.PR"	388610	"TRNP1"	"chr1"	-2.97544888740164	3.7379016823574	-3.91422955479705	0.00114313090824791	0.00810719716106165
"PD_CR.PR"	115701	"ALPK2"	"chr18"	-4.42538301616782	1.8147436054933	-3.91136997299602	0.00115019552198121	0.00814589515802855
"PD_CR.PR"	7273	"TTN"	"chr2"	-5.05063265827474	3.38466108193762	-3.90748001049979	0.00115987624698498	0.00820119220898762
"PD_CR.PR"	2359	"FPR3"	"chr19"	-3.65767464129754	2.90990040479222	-3.90537084720218	0.00116515941646318	0.00822353360193359
"PD_CR.PR"	9734	"HDAC9"	"chr7"	-3.15054231999516	2.31149404286826	-3.90443838822454	0.00116750280826551	0.00822622478703882
"PD_CR.PR"	2139	"EYA2"	"chr20"	-3.48554447473112	0.932178438666312	-3.90212119295973	0.00117334676745732	0.00825211676116657
"PD_CR.PR"	6660	"SOX5"	"chr12"	-5.18962062163798	2.62285296757297	-3.9017479201587	0.00117429090727053	0.00825211676116657
"PD_CR.PR"	56917	"MEIS3"	"chr19"	-2.85834924514412	0.857137735223885	-3.90158981325772	0.00117469104618934	0.00825211676116657
"PD_CR.PR"	56667	"MUC13"	"chr3"	2.54525329444761	6.72957683568137	3.90087208909036	0.00117650919594682	0.00826077109580595
"PD_CR.PR"	151556	"GPR155"	"chr2"	-2.91354151089486	5.85309270314711	-3.89944240659147	0.00118013932565842	0.00827485963506107
"PD_CR.PR"	596	"BCL2"	"chr18"	-2.02517739042892	3.49604994577622	-3.89932170456052	0.00118044631717856	0.00827485963506107
"PD_CR.PR"	80235	"PIGZ"	"chr3"	2.44347729558441	2.97997521332237	3.89892662550051	0.00118145171627469	0.00827485963506107
"PD_CR.PR"	23541	"SEC14L2"	"chr22"	-4.21249776504172	3.41411373735354	-3.89790624399784	0.00118405237325231	0.00828720161465148
"PD_CR.PR"	80237	"ELL3"	"chr15"	2.66290312645528	3.02263705304164	3.89592083748426	0.00118912910621508	0.00830798580306538
"PD_CR.PR"	55063	"ZCWPW1"	"chr7"	-2.58905643425834	3.39679415548281	-3.89515438467456	0.00119109479455702	0.00831019082933036
"PD_CR.PR"	3500	"IGHG1"	NA	-4.95968193094162	3.89578900289784	-3.8949536389948	0.00119161017795924	0.00831019082933036
"PD_CR.PR"	54941	"RNF125"	"chr18"	-2.24643874902754	4.21130020615014	-3.89320476168316	0.00119610964447573	0.00833197088974395
"PD_CR.PR"	11080	"DNAJB4"	"chr1"	-2.25470796012903	2.84719468969092	-3.8909040888931	0.00120205478069841	0.00836511405906269
"PD_CR.PR"	57494	"RIMKLB"	"chr12"	-2.67048446229626	1.54594540756683	-3.88854533052942	0.00120818085651381	0.00840359557255311
"PD_CR.PR"	8564	"KMO"	"chr1"	-3.90456993583725	1.90642465982318	-3.88732146733607	0.00121137178280831	0.00841748084977058
"PD_CR.PR"	643699	"GOLGA8N"	NA	-2.47439473970237	1.84892370521529	-3.88571902180593	0.00121556258132927	0.00843827975176952
"PD_CR.PR"	79888	"LPCAT1"	"chr5"	-2.15046828337942	3.53657489924837	-3.88482474600166	0.00121790767013064	0.00844411372932617
"PD_CR.PR"	10231	"RCAN2"	"chr6"	-2.81577396939883	3.60132766949827	-3.88448498101029	0.00121879983859278	0.00844411372932617
"PD_CR.PR"	3502	"IGHG3"	NA	-5.69002353608686	2.99069850152249	-3.88325524596931	0.00122203442070328	0.00846236317275215
"PD_CR.PR"	2252	"FGF7"	"chr15"	-3.60159041761425	1.89437672780397	-3.88180978574435	0.00122584745919929	0.00847627202896783
"PD_CR.PR"	100506585	"LOC100506585"	"chr7"	-2.97285791774124	1.87878339297117	-3.88027400965404	0.00122991184814733	0.00848822671542668
"PD_CR.PR"	124222	"PAQR4"	"chr16"	2.64143541186603	4.11688173938368	3.8792383078354	0.00123266044801029	0.00849836156230972
"PD_CR.PR"	80177	"MYCT1"	"chr6"	-2.35283272742422	1.62370209357501	-3.87835629598813	0.00123500604386117	0.00850432392923511
"PD_CR.PR"	1364	"CLDN4"	"chr7"	2.58490020849616	8.26260499071572	3.87772918958568	0.00123667647964044	0.00850524399760524
"PD_CR.PR"	2246	"FGF1"	"chr5"	-2.29635061476249	1.07117419767438	-3.87628514438701	0.00124053165053518	0.00852343833219981
"PD_CR.PR"	25927	"CNRIP1"	"chr2"	-3.21551499327542	1.77121325489821	-3.87501390508025	0.00124393547550748	0.00853434212310197
"PD_CR.PR"	130026	"ICA1L"	"chr2"	-2.81173100216944	2.51928165676905	-3.87101388549305	0.00125470713056046	0.00859151257719045
"PD_CR.PR"	3678	"ITGA5"	"chr12"	-2.46370980440299	2.3930429157344	-3.87066793392515	0.00125564313568648	0.00859374602627195
"PD_CR.PR"	120224	"TMEM45B"	"chr11"	2.31940526617898	5.1617173000471	3.86761795364936	0.00126392556650629	0.0086378463061138
"PD_CR.PR"	55635	"DEPDC1"	"chr1"	2.64237345139082	2.10039272585754	3.86607311465854	0.00126814160221723	0.0086582613655258
"PD_CR.PR"	64151	"NCAPG"	"chr4"	2.69031222645248	3.30310218851401	3.8637169353415	0.00127459909874388	0.00868819157096693
"PD_CR.PR"	5217	"PFN2"	"chr3"	-2.03861618979532	3.24241352662376	-3.8624066692468	0.00127820438022758	0.00869904413816422
"PD_CR.PR"	81553	"FAM49A"	"chr2"	-3.34496540244263	2.92067487659741	-3.86055279831209	0.00128332293343005	0.00871546350741987
"PD_CR.PR"	4502	"MT2A"	"chr16"	-2.29661890593972	7.68227099221133	-3.85915340631511	0.00128720029915709	0.00873758507501045
"PD_CR.PR"	348094	"ANKDD1A"	"chr15"	-2.33287254700717	1.30074726678355	-3.85842753206089	0.00128921614814795	0.00873994439044095
"PD_CR.PR"	283481	"FGF14-AS2"	"chr13"	-3.71357920052185	0.707218139511309	-3.8583583338555	0.00128940848621393	0.00873994439044095
"PD_CR.PR"	11228	"RASSF8"	"chr12"	-2.32594823422185	3.0079328572713	-3.85774057944481	0.00129112682705802	0.00874320546257997
"PD_CR.PR"	389114	"ZNF662"	"chr3"	-2.79360260377233	1.50584362758744	-3.85480157101865	0.00129933350497804	0.00878101362396205
"PD_CR.PR"	54	"ACP5"	"chr19"	-3.24738893449451	4.18959731274784	-3.85440230741625	0.00130045241507301	0.00878101362396205
"PD_CR.PR"	145820	"LINC00924"	"chr15"	-2.69938554897062	2.11977593575229	-3.84983738096818	0.00131331431248896	0.00884666600936635
"PD_CR.PR"	8876	"VNN1"	"chr6"	-3.02949705340369	3.31211598175753	-3.84830625064171	0.00131765689374804	0.00886509331257565
"PD_CR.PR"	3557	"IL1RN"	"chr2"	-2.14347487456248	4.17158063268583	-3.84779054344436	0.00131912278284262	0.00886509331257565
"PD_CR.PR"	152330	"CNTN4"	"chr3"	-3.37084103214081	1.95759113120195	-3.84734354277685	0.00132039469960203	0.00886509331257565
"PD_CR.PR"	56666	"PANX2"	"chr22"	-3.90922777052368	0.491284553115019	-3.84732288498734	0.00132045351001251	0.00886509331257565
"PD_CR.PR"	644192	"NR2F2-AS1"	"chr15"	-4.14079712583495	1.97356561725756	-3.84658433880379	0.00132255779710403	0.00887076843255113
"PD_CR.PR"	100190940	"LINC02418"	"chr12"	2.96037154603114	1.60747722951437	3.84285441470444	0.00133323676223245	0.00892116450777765
"PD_CR.PR"	51704	"GPRC5B"	"chr16"	-3.16900714392458	3.24107624664311	-3.84248257167907	0.00133430610246914	0.00892408239012583
"PD_CR.PR"	6241	"RRM2"	"chr2"	3.51136038977661	3.42759257281662	3.84018922358997	0.00134092033650403	0.00895927486968998
"PD_CR.PR"	4485	"MST1"	"chr3"	-3.91735682732701	4.43179776368577	-3.83881389226269	0.00134490270273653	0.0089736595108727
"PD_CR.PR"	79168	"LILRA6"	"chr19"	-4.22614249078428	2.24330977229907	-3.8354309693903	0.00135474878437608	0.00902226836929475
"PD_CR.PR"	56978	"PRDM8"	"chr4"	-3.76106124903548	0.33966641974663	-3.83442341020788	0.00135769527280532	0.00903367579318551
"PD_CR.PR"	441478	"NRARP"	"chr9"	2.56808032326716	4.24112676787372	3.83386942134754	0.00135931808821678	0.00903367579318551
"PD_CR.PR"	9651	"PLCH2"	"chr1"	-3.39556653707408	0.458627899734263	-3.83363231061635	0.00136001325837049	0.00903367579318551
"PD_CR.PR"	84152	"PPP1R1B"	"chr17"	3.05226156678434	6.18600358567892	3.83239131127017	0.00136365749299291	0.00904739236876461
"PD_CR.PR"	6752	"SSTR2"	"chr17"	-4.29127533587946	1.53750253692024	-3.82613395840097	0.00138218226367513	0.00914649470198815
"PD_CR.PR"	10538	"BATF"	"chr14"	-2.95095725750896	2.45604941659829	-3.82603108827714	0.00138248890968172	0.00914649470198815
"PD_CR.PR"	4481	"MSR1"	"chr8"	-2.9421663274594	5.30570427370636	-3.82547775181078	0.00138413952457472	0.00915311786968886
"PD_CR.PR"	60468	"BACH2"	"chr6"	-3.20253350368567	2.20495408334724	-3.82422725124857	0.00138787708469843	0.00917284530717434
"PD_CR.PR"	374393	"FAM111B"	"chr11"	3.1088176712399	3.22570282853747	3.82382700631221	0.0013890754957075	0.00917284530717434
"PD_CR.PR"	23397	"NCAPH"	"chr2"	2.64085448338958	2.5531548300168	3.82340723072711	0.00139033350104558	0.00917685231697161
"PD_CR.PR"	10219	"KLRG1"	"chr12"	-3.98208330992797	2.36355822574692	-3.8229685167142	0.00139164948397129	0.00917828647542713
"PD_CR.PR"	9308	"CD83"	"chr6"	-2.29507643620542	3.50388989052579	-3.81976147974239	0.00140130747532199	0.00922767520665301
"PD_CR.PR"	149466	"C1orf210"	"chr1"	2.60034987786323	2.71550038198847	3.81721657387551	0.00140901929997545	0.00925693864163657
"PD_CR.PR"	5327	"PLAT"	"chr8"	-2.78976673059863	3.61520786410998	-3.81693860247973	0.00140986421190349	0.00925693864163657
"PD_CR.PR"	339105	"PRSS53"	"chr16"	-2.14253270214274	1.9008615940906	-3.8163416448148	0.00141168042166351	0.0092579527568
"PD_CR.PR"	56649	"TMPRSS4"	"chr11"	2.3165984782496	4.06241387561859	3.81622427336255	0.00141203779370344	0.0092579527568
"PD_CR.PR"	51339	"DACT1"	"chr14"	-3.19397156111242	1.3241606507858	-3.81575058102963	0.0014134810125578	0.0092579527568
"PD_CR.PR"	8510	"MMP23B"	"chr1"	-2.4945980844828	2.30176320154307	-3.81543414150343	0.0014144459470189	0.0092579527568
"PD_CR.PR"	8511	"MMP23A"	"chr1"	-2.4945980844828	2.30176320154307	-3.81543414150343	0.0014144459470189	0.0092579527568
"PD_CR.PR"	10223	"GPA33"	"chr1"	3.99462779572222	1.16061687672257	3.81421292748616	0.00141817605570078	0.00927719397740605
"PD_CR.PR"	54796	"BNC2"	"chr9"	-3.99442363843553	2.60115249535606	-3.81137797199708	0.0014268733130731	0.00930445065891447
"PD_CR.PR"	1303	"COL12A1"	"chr6"	-3.10055250088158	3.83433073304521	-3.8111830505084	0.00142747326809013	0.00930445065891447
"PD_CR.PR"	5753	"PTK6"	"chr20"	2.10228588760468	5.5359221205229	3.81092766059525	0.0014282597238263	0.00930503200087536
"PD_CR.PR"	9569	"GTF2IRD1"	"chr7"	2.11901542926846	4.32512239918624	3.81071914332922	0.00142890216079295	0.00930503200087536
"PD_CR.PR"	57593	"EBF4"	"chr20"	-3.96311983656855	0.431669764407497	-3.80907768462208	0.00143396959192142	0.00932510359453465
"PD_CR.PR"	148398	"SAMD11"	"chr1"	-3.30659325842993	1.85705595919109	-3.80876122263955	0.00143494862888263	0.00932716608773707
"PD_CR.PR"	100131733	"USP30-AS1"	"chr12"	-3.36503588035514	0.867803648571087	-3.80806391810537	0.00143710824393132	0.00933440293300684
"PD_CR.PR"	60489	"APOBEC3G"	"chr22"	-2.97193343867311	1.3127673091285	-3.8075168543681	0.00143880483189503	0.00933500814505747
"PD_CR.PR"	1846	"DUSP4"	"chr8"	-2.7341490050659	3.85643174732879	-3.80658000873735	0.00144171490353338	0.0093431972070804
"PD_CR.PR"	51284	"TLR7"	"chrX"	-3.87977467976647	2.51861596811873	-3.80647030539573	0.00144205605488219	0.0093431972070804
"PD_CR.PR"	11187	"PKP3"	"chr11"	2.65235185081028	6.93998903770035	3.80098615963272	0.00145921405359753	0.009426367273913
"PD_CR.PR"	1244	"ABCC2"	"chr10"	-4.90506969465315	3.09860108490428	-3.80064570293901	0.00146028595080366	0.009426367273913
"PD_CR.PR"	11069	"RAPGEF4"	"chr2"	-2.65396248504042	1.93806096947621	-3.80024675108874	0.00146154301969345	0.009426367273913
"PD_CR.PR"	23305	"ACSL6"	"chr5"	3.22476080525686	1.82805460608289	3.79786173234962	0.00146908071492129	0.00945741682716805
"PD_CR.PR"	100128338	"FAM83H-AS1"	"chr8"	2.92680121673347	2.4676010567816	3.79714830727572	0.00147134301446209	0.00946765559808211
"PD_CR.PR"	926	"CD8B"	"chr2"	-4.62269126181677	0.925749818568203	-3.79678304714486	0.00147250262097211	0.00946938584414169
"PD_CR.PR"	718	"C3"	"chr19"	-3.77762505370004	8.10895353235619	-3.79598374196963	0.00147504340670302	0.00947848230153167
"PD_CR.PR"	140686	"WFDC3"	"chr20"	2.47558986253475	1.41222176354844	3.79418131112811	0.00148078901832939	0.00950298922063613
"PD_CR.PR"	113115	"MTFR2"	"chr6"	2.95554781165329	1.35212105732064	3.79410467583266	0.00148103380557617	0.00950298922063613
"PD_CR.PR"	202333	"CMYA5"	"chr5"	-4.72568174321581	1.28577127264234	-3.79344853050214	0.00148313131635134	0.00950298922063613
"PD_CR.PR"	2206	"MS4A2"	"chr11"	-4.64317287478515	1.76744497028089	-3.79154920854166	0.00148921971723721	0.00952181681275265
"PD_CR.PR"	5463	"POU6F1"	"chr12"	-3.28273222025548	1.36692380286238	-3.7900990707299	0.00149388509586276	0.00953866278699499
"PD_CR.PR"	2920	"CXCL2"	"chr4"	-2.25074093120831	3.81985421774308	-3.78944972976872	0.00149597890110487	0.00953906546351576
"PD_CR.PR"	85301	"COL27A1"	"chr9"	-2.00671442519976	1.20340999920016	-3.78845714130437	0.00149918519892833	0.00954728490317259
"PD_CR.PR"	57134	"MAN1C1"	"chr1"	-3.45217199905296	1.2138093875617	-3.78842151202743	0.0014993004180188	0.00954728490317259
"PD_CR.PR"	9180	"OSMR"	"chr5"	-2.33562145772171	1.64293729222465	-3.78701691776951	0.00150384972085799	0.00956760734371593
"PD_CR.PR"	2593	"GAMT"	"chr19"	-5.23866218183419	3.96136320990993	-3.7860184707848	0.00150709197747783	0.0095795850909416
"PD_CR.PR"	1045	"CDX2"	"chr13"	3.4461503210172	7.2120659514662	3.78538213540377	0.00150916200488644	0.00958815676550098
"PD_CR.PR"	1066	"CES1"	"chr16"	-3.79711250961742	7.81215022372992	-3.78259468655842	0.00151826334459124	0.00962372676899002
"PD_CR.PR"	2121	"EVC"	"chr4"	-2.86524119915015	1.84296559595076	-3.78242567854038	0.00151881694111793	0.00962372676899002
"PD_CR.PR"	2069	"EREG"	"chr4"	3.93375056430232	2.77359903329159	3.7779906121328	0.0015334168347993	0.00970014133921137
"PD_CR.PR"	10815	"CPLX1"	"chr4"	-2.16933003608024	2.61806491111781	-3.777926151861	0.00153363006697154	0.00970014133921137
"PD_CR.PR"	728392	"LOC728392"	"chr17"	-2.61321354088155	1.74392584542594	-3.77587430952557	0.0015404330373252	0.00971816743967569
"PD_CR.PR"	594842	"HAS2-AS1"	"chr8"	3.91846816007558	2.24643424376954	3.7758432249613	0.00154053633177153	0.00971816743967569
"PD_CR.PR"	22861	"NLRP1"	"chr17"	-2.08261898292079	2.43661804781464	-3.7704857985191	0.00155844324175095	0.00981303939354528
"PD_CR.PR"	9532	"BAG2"	"chr6"	-2.43635574641491	2.17360647145477	-3.76901378278517	0.00156339980661458	0.00983107098385216
"PD_CR.PR"	8318	"CDC45"	"chr22"	2.68295688756574	0.727913348451113	3.76821847153783	0.00156608434549208	0.00984355958816879
"PD_CR.PR"	51514	"DTL"	"chr1"	2.43964040756335	2.87364276037853	3.76783042331357	0.00156739586191148	0.00984741082748843
"PD_CR.PR"	84663	NA	NA	2.80760035057803	1.51793495483594	3.76236110530429	0.00158599844211651	0.00993421754569356
"PD_CR.PR"	84960	"CCDC183"	"chr9"	2.78243497750348	2.69715512006021	3.76231756374693	0.00158614742249578	0.00993421754569356
"PD.PR_CR"	115290	"FBXO17"	"chr19"	-2.81483633148654	4.03635415568688	-7.24264166800317	1.49458181921683e-06	0.00982079380096021
"PD.PR_CR"	64595	"TTTY15"	"chrY"	-4.7977302195722	1.33047606591522	-7.2394001181769	1.50324605295427e-06	0.00982079380096021
"PD.PR_CR"	147947	"ZNF542P"	"chr19"	-3.39985162407762	3.13017378244211	-7.05570837833848	2.09071681825721e-06	0.00982079380096021
"PD.PR_CR"	27443	"CECR2"	"chr22"	-4.26201711059207	1.62409669611788	-6.77648164352915	3.48242515446947e-06	0.0122685838191959
"PD.PR_CR"	1756	"DMD"	"chrX"	-3.50185274573859	4.37779221884756	-6.58940880286128	4.9308490384587e-06	0.013897104929992
"PD.PR_CR"	8287	"USP9Y"	"chrY"	-3.99414938966308	1.74780046714478	-6.47525469625567	6.11093665547724e-06	0.0143525532248309
"PD.PR_CR"	3680	"ITGA9"	"chr3"	-2.86492032329973	3.51591146132889	-6.35058479753377	7.74033182268684e-06	0.0152173111723263
